CountryCd	Year	CountryName	FieldEducation	Graduates	YoungAdults
PRT	2011	Portugal	Transport services (ISC 84)	77	2827295
PRT	2011	Portugal	Journalism and information (ISC 32)	1766	2827295
PRT	2011	Portugal	Computing (ISC 48)	1205	2827295
PRT	2011	Portugal	Environmental protection (ISC 85)	1311	2827295
PRT	2011	Portugal	Humanities and Arts	7052	2827295
PRT	2011	Portugal	Mathematics and statistics (ISC 46)	495	2827295
PRT	2011	Portugal	Life sciences (ISC 42)	2873	2827295
PRT	2011	Portugal	Education (ISC 14)	7748	2827295
PRT	2011	Portugal	Law (ISC 38)	3247	2827295
PRT	2011	Portugal	Business and administration (ISC 34)	12916	2827295
PRT	2011	Portugal	Engineering, manufacturing and construction	15377	2827295
PRT	2011	Portugal	Engineering and engineering trades (ISC 52)	9325	2827295
PRT	2012	Portugal	Humanities and Arts	7837	2760658
PRT	2012	Portugal	Law (ISC 38)	3790	2760658
PRT	2012	Portugal	Computing (ISC 48)	1378	2760658
PRT	2012	Portugal	Engineering, manufacturing and construction	16634	2760658
PRT	2012	Portugal	Journalism and information (ISC 32)	1928	2760658
PRT	2012	Portugal	Social and behavioural science (ISC 31)	9196	2760658
PRT	2012	Portugal	Health and welfare	16515	2760658
PRT	2012	Portugal	Mathematics and statistics (ISC 46)	541	2760658
PRT	2012	Portugal	Transport services (ISC 84)	103	2760658
PRT	2012	Portugal	Life sciences (ISC 42)	3404	2760658
PRT	2012	Portugal	Education (ISC 14)	9791	2760658
PRT	2012	Portugal	Architecture and building (ISC 58)	4968	2760658
PRT	2012	Portugal	Agriculture	1191	2760658
PRT	2012	Portugal	Engineering and engineering trades (ISC 52)	10556	2760658
PRT	2012	Portugal	Business and administration (ISC 34)	14713	2760658
PRT	2012	Portugal	Environmental protection (ISC 85)	1346	2760658
SVK	1999	Slovak Republic	Education (ISC 14)	4245	1646984
SVK	1999	Slovak Republic	Humanities and Arts	1319	1646984
SVK	1999	Slovak Republic	Journalism and information (ISC 32)	50	1646984
SVK	1999	Slovak Republic	Business and administration (ISC 34)	4115	1646984
SVK	1999	Slovak Republic	Life sciences (ISC 42)	172	1646984
SVK	1999	Slovak Republic	Engineering, manufacturing and construction	2793	1646984
SVK	1999	Slovak Republic	Engineering and engineering trades (ISC 52)	1650	1646984
SVK	1999	Slovak Republic	Agriculture	739	1646984
SVK	1999	Slovak Republic	Health and welfare	1640	1646984
SVK	1999	Slovak Republic	Environmental protection (ISC 85)	263	1646984
SVK	1999	Slovak Republic	Mathematics and statistics (ISC 46)	213	1646984
SVK	1999	Slovak Republic	Social and behavioural science (ISC 31)	871	1646984
SVK	1999	Slovak Republic	Architecture and building (ISC 58)	713	1646984
SVK	1999	Slovak Republic	Law (ISC 38)	581	1646984
SVK	1999	Slovak Republic	Transport services (ISC 84)	539	1646984
SVK	1999	Slovak Republic	Computing (ISC 48)	971	1646984
SVK	2000	Slovak Republic	Journalism and information (ISC 32)	179	1652648
SVK	2000	Slovak Republic	Agriculture	900	1652648
SVK	2000	Slovak Republic	Environmental protection (ISC 85)	327	1652648
SVK	2000	Slovak Republic	Transport services (ISC 84)	397	1652648
SVK	2000	Slovak Republic	Humanities and Arts	1130	1652648
SVK	2000	Slovak Republic	Social and behavioural science (ISC 31)	320	1652648
SVK	2000	Slovak Republic	Education (ISC 14)	4323	1652648
SVK	2000	Slovak Republic	Law (ISC 38)	761	1652648
SVK	2000	Slovak Republic	Engineering, manufacturing and construction	3170	1652648
SVK	2000	Slovak Republic	Engineering and engineering trades (ISC 52)	1949	1652648
SVK	2000	Slovak Republic	Business and administration (ISC 34)	4934	1652648
SVK	2000	Slovak Republic	Health and welfare	1744	1652648
SVK	2000	Slovak Republic	Life sciences (ISC 42)	215	1652648
SVK	2000	Slovak Republic	Architecture and building (ISC 58)	691	1652648
SVK	2000	Slovak Republic	Computing (ISC 48)	836	1652648
SVK	2000	Slovak Republic	Mathematics and statistics (ISC 46)	120	1652648
SVK	2001	Slovak Republic	Transport services (ISC 84)	426	1656894
SVK	2001	Slovak Republic	Health and welfare	2226	1656894
SVK	2001	Slovak Republic	Agriculture	1004	1656894
SVK	2001	Slovak Republic	Environmental protection (ISC 85)	262	1656894
SVK	2001	Slovak Republic	Journalism and information (ISC 32)	281	1656894
SVK	2001	Slovak Republic	Social and behavioural science (ISC 31)	912	1656894
SVK	2001	Slovak Republic	Education (ISC 14)	4344	1656894
SVK	2001	Slovak Republic	Humanities and Arts	1294	1656894
SVK	2001	Slovak Republic	Engineering and engineering trades (ISC 52)	2362	1656894
SVK	2001	Slovak Republic	Computing (ISC 48)	1063	1656894
SVK	2001	Slovak Republic	Business and administration (ISC 34)	4895	1656894
SVK	2001	Slovak Republic	Life sciences (ISC 42)	528	1656894
SVK	2001	Slovak Republic	Engineering, manufacturing and construction	4297	1656894
SVK	2001	Slovak Republic	Mathematics and statistics (ISC 46)	137	1656894
SVK	2001	Slovak Republic	Architecture and building (ISC 58)	1486	1656894
SVK	2001	Slovak Republic	Law (ISC 38)	857	1656894
SVK	2002	Slovak Republic	Architecture and building (ISC 58)	1306	1668894
SVK	2002	Slovak Republic	Transport services (ISC 84)	392	1668894
SVK	2002	Slovak Republic	Agriculture	993	1668894
SVK	2002	Slovak Republic	Social and behavioural science (ISC 31)	1310	1668894
SVK	2002	Slovak Republic	Environmental protection (ISC 85)	257	1668894
SVK	2002	Slovak Republic	Health and welfare	2422	1668894
SVK	2002	Slovak Republic	Humanities and Arts	1418	1668894
SVK	2002	Slovak Republic	Engineering and engineering trades (ISC 52)	2690	1668894
SVK	2002	Slovak Republic	Education (ISC 14)	4397	1668894
SVK	2002	Slovak Republic	Journalism and information (ISC 32)	430	1668894
SVK	2002	Slovak Republic	Engineering, manufacturing and construction	4581	1668894
SVK	2002	Slovak Republic	Life sciences (ISC 42)	619	1668894
SVK	2002	Slovak Republic	Computing (ISC 48)	1029	1668894
SVK	2002	Slovak Republic	Business and administration (ISC 34)	5123	1668894
SVK	2002	Slovak Republic	Mathematics and statistics (ISC 46)	130	1668894
SVK	2002	Slovak Republic	Law (ISC 38)	850	1668894
SVK	2003	Slovak Republic	Environmental protection (ISC 85)	314	1677370
SVK	2003	Slovak Republic	Agriculture	1193	1677370
SVK	2003	Slovak Republic	Computing (ISC 48)	1132	1677370
SVK	2003	Slovak Republic	Transport services (ISC 84)	568	1677370
SVK	2003	Slovak Republic	Journalism and information (ISC 32)	588	1677370
SVK	2003	Slovak Republic	Engineering and engineering trades (ISC 52)	3008	1677370
SVK	2003	Slovak Republic	Health and welfare	2747	1677370
SVK	2003	Slovak Republic	Mathematics and statistics (ISC 46)	178	1677370
SVK	2003	Slovak Republic	Architecture and building (ISC 58)	1281	1677370
SVK	2003	Slovak Republic	Life sciences (ISC 42)	776	1677370
SVK	2003	Slovak Republic	Humanities and Arts	1827	1677370
SVK	2003	Slovak Republic	Education (ISC 14)	5159	1677370
SVK	2003	Slovak Republic	Business and administration (ISC 34)	5685	1677370
SVK	2003	Slovak Republic	Engineering, manufacturing and construction	4831	1677370
SVK	2003	Slovak Republic	Social and behavioural science (ISC 31)	1232	1677370
SVK	2003	Slovak Republic	Law (ISC 38)	1734	1677370
SVK	2004	Slovak Republic	Transport services (ISC 84)	602	1683840
SVK	2004	Slovak Republic	Health and welfare	3348	1683840
SVK	2004	Slovak Republic	Environmental protection (ISC 85)	327	1683840
SVK	2004	Slovak Republic	Life sciences (ISC 42)	906	1683840
SVK	2004	Slovak Republic	Agriculture	987	1683840
SVK	2004	Slovak Republic	Architecture and building (ISC 58)	1403	1683840
SVK	2004	Slovak Republic	Computing (ISC 48)	1310	1683840
SVK	2004	Slovak Republic	Engineering, manufacturing and construction	5177	1683840
SVK	2004	Slovak Republic	Law (ISC 38)	2038	1683840
SVK	2004	Slovak Republic	Business and administration (ISC 34)	6156	1683840
SVK	2004	Slovak Republic	Engineering and engineering trades (ISC 52)	3359	1683840
SVK	2004	Slovak Republic	Humanities and Arts	1766	1683840
SVK	2004	Slovak Republic	Mathematics and statistics (ISC 46)	240	1683840
SVK	2004	Slovak Republic	Social and behavioural science (ISC 31)	1402	1683840
SVK	2004	Slovak Republic	Education (ISC 14)	5471	1683840
SVK	2004	Slovak Republic	Journalism and information (ISC 32)	665	1683840
SVK	2005	Slovak Republic	Environmental protection (ISC 85)	357	1691162
SVK	2005	Slovak Republic	Agriculture	1271	1691162
SVK	2005	Slovak Republic	Transport services (ISC 84)	713	1691162
SVK	2005	Slovak Republic	Computing (ISC 48)	1262	1691162
SVK	2005	Slovak Republic	Health and welfare	3713	1691162
SVK	2005	Slovak Republic	Law (ISC 38)	1895	1691162
SVK	2005	Slovak Republic	Architecture and building (ISC 58)	1547	1691162
SVK	2005	Slovak Republic	Mathematics and statistics (ISC 46)	228	1691162
SVK	2005	Slovak Republic	Life sciences (ISC 42)	1019	1691162
SVK	2005	Slovak Republic	Engineering and engineering trades (ISC 52)	3992	1691162
SVK	2005	Slovak Republic	Engineering, manufacturing and construction	6074	1691162
SVK	2005	Slovak Republic	Social and behavioural science (ISC 31)	1643	1691162
SVK	2005	Slovak Republic	Education (ISC 14)	5442	1691162
SVK	2005	Slovak Republic	Journalism and information (ISC 32)	658	1691162
SVK	2005	Slovak Republic	Business and administration (ISC 34)	6178	1691162
SVK	2005	Slovak Republic	Humanities and Arts	1957	1691162
SVK	2006	Slovak Republic	Transport services (ISC 84)	653	1699564
SVK	2006	Slovak Republic	Architecture and building (ISC 58)	1651	1699564
SVK	2006	Slovak Republic	Agriculture	1143	1699564
SVK	2006	Slovak Republic	Environmental protection (ISC 85)	411	1699564
SVK	2006	Slovak Republic	Health and welfare	6439	1699564
SVK	2006	Slovak Republic	Life sciences (ISC 42)	964	1699564
SVK	2006	Slovak Republic	Law (ISC 38)	1738	1699564
SVK	2006	Slovak Republic	Engineering, manufacturing and construction	5975	1699564
SVK	2006	Slovak Republic	Computing (ISC 48)	1361	1699564
SVK	2006	Slovak Republic	Business and administration (ISC 34)	6772	1699564
SVK	2006	Slovak Republic	Engineering and engineering trades (ISC 52)	3781	1699564
SVK	2006	Slovak Republic	Social and behavioural science (ISC 31)	1588	1699564
SVK	2006	Slovak Republic	Mathematics and statistics (ISC 46)	203	1699564
SVK	2006	Slovak Republic	Humanities and Arts	2320	1699564
SVK	2006	Slovak Republic	Journalism and information (ISC 32)	834	1699564
SVK	2006	Slovak Republic	Education (ISC 14)	6356	1699564
SVK	2007	Slovak Republic	Agriculture	1571	1708635
SVK	2007	Slovak Republic	Environmental protection (ISC 85)	425	1708635
SVK	2007	Slovak Republic	Health and welfare	8557	1708635
SVK	2007	Slovak Republic	Computing (ISC 48)	1557	1708635
SVK	2007	Slovak Republic	Transport services (ISC 84)	767	1708635
SVK	2007	Slovak Republic	Law (ISC 38)	2864	1708635
SVK	2007	Slovak Republic	Architecture and building (ISC 58)	1666	1708635
SVK	2007	Slovak Republic	Engineering and engineering trades (ISC 52)	4270	1708635
SVK	2007	Slovak Republic	Life sciences (ISC 42)	1148	1708635
SVK	2007	Slovak Republic	Mathematics and statistics (ISC 46)	460	1708635
SVK	2007	Slovak Republic	Business and administration (ISC 34)	7176	1708635
SVK	2007	Slovak Republic	Journalism and information (ISC 32)	1105	1708635
SVK	2007	Slovak Republic	Engineering, manufacturing and construction	6813	1708635
SVK	2007	Slovak Republic	Education (ISC 14)	6847	1708635
SVK	2007	Slovak Republic	Social and behavioural science (ISC 31)	1819	1708635
SVK	2007	Slovak Republic	Humanities and Arts	2087	1708635
SVK	2008	Slovak Republic	Engineering and engineering trades (ISC 52)	5573	1718346
SVK	2008	Slovak Republic	Health and welfare	10968	1718346
SVK	2008	Slovak Republic	Life sciences (ISC 42)	1538	1718346
SVK	2008	Slovak Republic	Architecture and building (ISC 58)	1747	1718346
SVK	2008	Slovak Republic	Environmental protection (ISC 85)	350	1718346
SVK	2008	Slovak Republic	Transport services (ISC 84)	912	1718346
SVK	2008	Slovak Republic	Engineering, manufacturing and construction	8644	1718346
SVK	2008	Slovak Republic	Business and administration (ISC 34)	11726	1718346
SVK	2008	Slovak Republic	Computing (ISC 48)	1705	1718346
SVK	2008	Slovak Republic	Social and behavioural science (ISC 31)	3432	1718346
SVK	2008	Slovak Republic	Law (ISC 38)	3416	1718346
SVK	2008	Slovak Republic	Agriculture	1541	1718346
SVK	2008	Slovak Republic	Humanities and Arts	3939	1718346
SVK	2008	Slovak Republic	Mathematics and statistics (ISC 46)	589	1718346
SVK	2008	Slovak Republic	Journalism and information (ISC 32)	1509	1718346
SVK	2008	Slovak Republic	Education (ISC 14)	10985	1718346
SVK	2009	Slovak Republic	Engineering and engineering trades (ISC 52)	6310	1724340
SVK	2009	Slovak Republic	Computing (ISC 48)	2152	1724340
SVK	2009	Slovak Republic	Architecture and building (ISC 58)	2174	1724340
SVK	2009	Slovak Republic	Mathematics and statistics (ISC 46)	648	1724340
SVK	2009	Slovak Republic	Engineering, manufacturing and construction	9812	1724340
SVK	2009	Slovak Republic	Life sciences (ISC 42)	1905	1724340
SVK	2009	Slovak Republic	Agriculture	1711	1724340
SVK	2009	Slovak Republic	Environmental protection (ISC 85)	418	1724340
SVK	2009	Slovak Republic	Law (ISC 38)	3982	1724340
SVK	2009	Slovak Republic	Transport services (ISC 84)	1056	1724340
SVK	2009	Slovak Republic	Social and behavioural science (ISC 31)	4004	1724340
SVK	2009	Slovak Republic	Education (ISC 14)	12283	1724340
SVK	2009	Slovak Republic	Health and welfare	12839	1724340
SVK	2009	Slovak Republic	Journalism and information (ISC 32)	1874	1724340
SVK	2009	Slovak Republic	Humanities and Arts	4501	1724340
SVK	2009	Slovak Republic	Business and administration (ISC 34)	14009	1724340
SVK	2010	Slovak Republic	Engineering and engineering trades (ISC 52)	6364	1725677
SVK	2010	Slovak Republic	Business and administration (ISC 34)	13657	1725677
SVK	2010	Slovak Republic	Computing (ISC 48)	2292	1725677
SVK	2010	Slovak Republic	Life sciences (ISC 42)	1898	1725677
SVK	2010	Slovak Republic	Engineering, manufacturing and construction	9855	1725677
SVK	2010	Slovak Republic	Architecture and building (ISC 58)	2219	1725677
SVK	2010	Slovak Republic	Mathematics and statistics (ISC 46)	639	1725677
SVK	2010	Slovak Republic	Law (ISC 38)	4386	1725677
SVK	2010	Slovak Republic	Transport services (ISC 84)	1092	1725677
SVK	2010	Slovak Republic	Environmental protection (ISC 85)	342	1725677
SVK	2010	Slovak Republic	Health and welfare	14519	1725677
SVK	2010	Slovak Republic	Agriculture	1464	1725677
SVK	2010	Slovak Republic	Education (ISC 14)	10518	1725677
SVK	2010	Slovak Republic	Journalism and information (ISC 32)	2002	1725677
SVK	2010	Slovak Republic	Social and behavioural science (ISC 31)	4393	1725677
SVK	2010	Slovak Republic	Humanities and Arts	4866	1725677
SVK	2011	Slovak Republic	Computing (ISC 48)	2295	1726402
SVK	2011	Slovak Republic	Mathematics and statistics (ISC 46)	679	1726402
SVK	2011	Slovak Republic	Business and administration (ISC 34)	14072	1726402
SVK	2011	Slovak Republic	Engineering, manufacturing and construction	9358	1726402
SVK	2011	Slovak Republic	Social and behavioural science (ISC 31)	4470	1726402
SVK	2011	Slovak Republic	Architecture and building (ISC 58)	2291	1726402
SVK	2011	Slovak Republic	Law (ISC 38)	4691	1726402
SVK	2011	Slovak Republic	Life sciences (ISC 42)	1669	1726402
SVK	2011	Slovak Republic	Engineering and engineering trades (ISC 52)	5800	1726402
SVK	2011	Slovak Republic	Environmental protection (ISC 85)	334	1726402
SVK	2011	Slovak Republic	Health and welfare	13443	1726402
SVK	2011	Slovak Republic	Transport services (ISC 84)	1264	1726402
SVK	2011	Slovak Republic	Humanities and Arts	4704	1726402
SVK	2011	Slovak Republic	Education (ISC 14)	9204	1726402
SVK	2011	Slovak Republic	Journalism and information (ISC 32)	2042	1726402
SVK	2011	Slovak Republic	Agriculture	1300	1726402
SVK	2012	Slovak Republic	Mathematics and statistics (ISC 46)	717	1723240
SVK	2012	Slovak Republic	Humanities and Arts	4434	1723240
SVK	2012	Slovak Republic	Engineering and engineering trades (ISC 52)	5884	1723240
SVK	2012	Slovak Republic	Business and administration (ISC 34)	12467	1723240
SVK	2012	Slovak Republic	Health and welfare	13839	1723240
SVK	2012	Slovak Republic	Computing (ISC 48)	2011	1723240
SVK	2012	Slovak Republic	Education (ISC 14)	9330	1723240
SVK	2012	Slovak Republic	Social and behavioural science (ISC 31)	4335	1723240
SVK	2012	Slovak Republic	Journalism and information (ISC 32)	2118	1723240
SVK	2012	Slovak Republic	Law (ISC 38)	4366	1723240
SVK	2012	Slovak Republic	Life sciences (ISC 42)	1722	1723240
SVK	2012	Slovak Republic	Engineering, manufacturing and construction	9481	1723240
SVK	2012	Slovak Republic	Architecture and building (ISC 58)	2355	1723240
SVK	2012	Slovak Republic	Agriculture	1246	1723240
SVK	2012	Slovak Republic	Transport services (ISC 84)	983	1723240
SVK	2012	Slovak Republic	Environmental protection (ISC 85)	343	1723240
SWE	1998	Sweden	Education (ISC 14)	6538	2383645
SWE	1998	Sweden	Engineering, manufacturing and construction	5360	2383645
SWE	1998	Sweden	Humanities and Arts	2184	2383645
SWE	1998	Sweden	Engineering and engineering trades (ISC 52)	5360	2383645
SWE	1998	Sweden	Architecture and building (ISC 58)	0	2383645
SWE	1998	Sweden	Journalism and information (ISC 32)	441	2383645
SWE	1998	Sweden	Agriculture	360	2383645
SWE	1998	Sweden	Business and administration (ISC 34)	4128	2383645
SWE	1998	Sweden	Health and welfare	7205	2383645
SWE	1998	Sweden	Transport services (ISC 84)	65	2383645
SWE	1998	Sweden	Life sciences (ISC 42)	1614	2383645
SWE	1998	Sweden	Environmental protection (ISC 85)	0	2383645
SWE	1998	Sweden	Mathematics and statistics (ISC 46)	1351	2383645
SWE	1998	Sweden	Social and behavioural science (ISC 31)	2665	2383645
SWE	1998	Sweden	Computing (ISC 48)	0	2383645
SWE	1998	Sweden	Law (ISC 38)	1111	2383645
SWE	1999	Sweden	Computing (ISC 48)	890	2372773
